mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"request(specifier[noisy], from album[Elephant])",songs specifier noisy. songs from album Elephant.,Noisy Elephant,Are there any noisy songs on the album Elephant?,request,songs,1,2
"request(specifier[uninspired], from album[Girl])",songs specifier uninspired. songs from album Girl.,Uninspired Girl,Is there any uninspired song from the album Girl?,request,songs,1,2
"request(specifier[catchy], from album[Lovers Rock])",songs specifier catchy. songs from album Lovers Rock.,Catchy Lovers Rock,What's the catchiest song on the album Lovers Rock?,request,songs,1,2
"request(specifier[energetic], from album[The Path of Totality])",songs specifier energetic. songs from album The Path of Totality.,Energetic The Path Of Totality,Are there any energetic songs on The Path of Totality?,request,songs,1,2
"request(specifier[uninspired], producer[Atticus Ross])",songs specifier uninspired. songs producer Atticus Ross.,Uninspired Atticus Ross,Are there any uninspired songs produced by Atticus Ross?,request,songs,1,2
"request(specifier[depressing], genres[electronic dance music])",songs specifier depressing. songs genres electronic dance music.,Depressing Electronic Dance Music,What's the most depressing electronic dance music song you know?,request,songs,1,2
"request(specifier[uninspired], performer[Pharrell Williams])",songs specifier uninspired. songs performer Pharrell Williams.,Uninspired Pharrell Williams,Are there any uninspired songs by Pharrell Williams?,request,songs,1,2
"request(specifier[energetic], record label[Mercury Records])",songs specifier energetic. songs record label Mercury Records.,Energetic Mercury Records,Do you know any energetic songs by Mercury Records?,request,songs,1,2
"request(specifier[inspiring], record label[Jive Records])",songs specifier inspiring. songs record label Jive Records.,Inspiring Jive Records,Do you know any inspiring songs by Jive Records?,request,songs,1,2
"request(specifier[noisy], from album[Kings of the Wild Frontier])",songs specifier noisy. songs from album Kings of the Wild Frontier.,Noisy Kings Of The Wild Frontier,Are there any noisy songs on the album Kings of the Wild Frontier?,request,songs,1,2
"request(specifier[energetic], publication year[2022])",songs specifier energetic. songs publication year 2022.,Energetic 2022,Are there any energetic songs coming out in 2022?,request,songs,1,2
"request(specifier[energetic], producer[Youth])",songs specifier energetic. songs producer Youth.,Energetic Youth,Do you know any energetic songs produced by Youth?,request,songs,1,2
"request(specifier[depressing], producer[Kygo])",songs specifier depressing. songs producer Kygo.,Depressing Kygo,What's the most depressing song by Kygo?,request,songs,1,2
"request(specifier[emotive], from album[Déjà Vu])",songs specifier emotive. songs from album Déjà Vu.,Emotive Déjà Vu,What's the most emotive song on the album Déjà Vu?,request,songs,1,2
"request(specifier[energetic], publication year[2003])",songs specifier energetic. songs publication year 2003.,Energetic 2003,Are there any energetic songs released in 2003?,request,songs,1,2
"request(specifier[repetitive], from album[Second Helping])",songs specifier repetitive. songs from album Second Helping.,Repetitive Second Helping,Are there any repetitive songs on the album Second Helping?,request,songs,1,2
"request(specifier[inspiring], record label[Epic Records])",songs specifier inspiring. songs record label Epic Records.,Inspiring Epic Records,Do you know any inspiring songs by Epic Records?,request,songs,1,2
"request(specifier[catchy], record label[EMI])",songs specifier catchy. songs record label EMI.,Catchy Emi,Do you know any catchy songs by EMI?,request,songs,1,2
"suggest(name[Over It], genres[pop music])",Over It genres pop music. Over It domain songs.,Over It Pop Music," Are you into pop music, like Over It?",suggest,songs,1,2
"suggest(name[Black Barbies], performer[Nicki Minaj])",Black Barbies performer Nicki Minaj. Black Barbies domain songs.,Black Barbies Nicki Minaj," Do you like Nicki Minaj's songs, like Black Barbies?",suggest,songs,1,2
"suggest(name[Right Here, Right Now], record label[Inc.])","Right Here, Right Now record label Inc.. Right Here, Right Now domain songs.","Right Here, Right Now Inc."," Do you like songs from Inc., like Right Here, Right Now?",suggest,songs,1,2
"suggest(name[Blurred Lines], record label[Universal Music Group])",Blurred Lines record label Universal Music Group. Blurred Lines domain songs.,Blurred Lines Universal Music Group," Are you familiar with any Universal Music Group songs, like Blurred Lines?",suggest,songs,1,2
"suggest(name[Marilyn Monroe], from album[Girl])",Marilyn Monroe from album Girl. Marilyn Monroe domain songs.,Marilyn Monroe Girl," Do you like songs from Girl, like Marilyn Monroe?",suggest,songs,1,2
"suggest(name[Black Barbies], genres[hip hop music])",Black Barbies genres hip hop music. Black Barbies domain songs.,Black Barbies Hip Hop Music," Are you into hip hop music, like Black Barbies?",suggest,songs,1,2
"suggest(name[Careless Whisper], publication year[1984])",Careless Whisper publication year 1984. Careless Whisper domain songs.,Careless Whisper 1984," Do you like songs from 1984, like Careless Whisper?",suggest,songs,1,2
"suggest(name[Over It], producer[Josh Alexander])",Over It producer Josh Alexander. Over It domain songs.,Over It Josh Alexander," Are you familiar with Josh Alexander's music, like Over It?",suggest,songs,1,2
"suggest(name[Anti-Hero], performer[Taylor Swift])",Anti-Hero performer Taylor Swift. Anti-Hero domain songs.,Anti-Hero Taylor Swift," Do you like Taylor Swift's music, like Anti-Hero?",suggest,songs,1,2
"suggest(name[Style], genres[synth-pop])",Style genres synth-pop. Style domain songs.,Style Synth-Pop," Do you like synth-pop songs, like Style?",suggest,songs,1,2
"suggest(name[Break My Soul], record label[Columbia Records])",Break My Soul record label Columbia Records. Break My Soul domain songs.,Break My Soul Columbia Records," Do you like songs from Columbia Records, like Break My Soul?",suggest,songs,1,2
"suggest(name[Sweet Home Alabama], publication year[1974])",Sweet Home Alabama publication year 1974. Sweet Home Alabama domain songs.,Sweet Home Alabama 1974," Do you like songs from 1974, like Sweet Home Alabama?",suggest,songs,1,2
"suggest(name[Habibi], genres[reggaeton])",Habibi genres reggaeton. Habibi domain songs.,Habibi Reggaeton," Are you into reggaeton songs, like Habibi?",suggest,songs,1,2
"suggest(name[So Good], producer[Ryan Tedder])",So Good producer Ryan Tedder. So Good domain songs.,So Good Ryan Tedder," Do you like the music of Ryan Tedder, like So Good?",suggest,songs,1,2
"suggest(name[Waka Waka], genres[pop music])",Waka Waka genres pop music. Waka Waka domain songs.,Waka Waka Pop Music," Are you into pop music, like Waka Waka?",suggest,songs,1,2
"suggest(name[Break My Soul], genres[dance-pop])",Break My Soul genres dance-pop. Break My Soul domain songs.,Break My Soul Dance-Pop," Are you into the dance-pop genre, like Break My Soul?",suggest,songs,1,2
"suggest(name[Seven Nation Army], record label[XL Recordings])",Seven Nation Army record label XL Recordings. Seven Nation Army domain songs.,Seven Nation Army Xl Recordings," Do you like XL Recordings' songs, like Seven Nation Army?",suggest,songs,1,2
"suggest(name[Every Breath You Take], producer[Stewart Copeland])",Every Breath You Take producer Stewart Copeland. Every Breath You Take domain songs.,Every Breath You Take Stewart Copeland," Are you familiar with music by Stewart Copeland, like Every Breath You Take?",suggest,songs,1,2
"suggest(name[I Was Gonna Cancel], genres[synth-pop])",I Was Gonna Cancel genres synth-pop. I Was Gonna Cancel domain songs.,I Was Gonna Cancel Synth-Pop," Do you like synth-pop, like I Was Gonna Cancel?",suggest,songs,1,2
"suggest(name[Mad Love], performer[Mabel])",Mad Love performer Mabel. Mad Love domain songs.,Mad Love Mabel," Are you a fan of Mabel, like Mad Love?",suggest,songs,1,2
"suggest(name[Get Up!], genres[nu metal])",Get Up! genres nu metal. Get Up! domain songs.,Get Up! Nu Metal," Are you into nu metal songs, like Get Up!?",suggest,songs,1,2
"suggest(name[Wanna Get to Know You], producer[Red Spyda])",Wanna Get to Know You producer Red Spyda. Wanna Get to Know You domain songs.,Wanna Get To Know You Red Spyda," Are you into Red Spyda's songs, like Wanna Get to Know You?",suggest,songs,1,2
"suggest(name[Careless Whisper], from album[Make It Big])",Careless Whisper from album Make It Big. Careless Whisper domain songs.,Careless Whisper Make It Big," Are you familiar with songs from Make It Big, like Careless Whisper?",suggest,songs,1,2
"suggest(name[Seven Nation Army], producer[Jack White])",Seven Nation Army producer Jack White. Seven Nation Army domain songs.,Seven Nation Army Jack White," Do you like songs by Jack White, like Seven Nation Army?",suggest,songs,1,2
"suggest(name[Stargazing], performer[Kygo, Justin Jesso])","Stargazing performer Kygo, Justin Jesso. Stargazing domain songs.","Stargazing Kygo, Justin Jesso"," Do you like songs by Kygo and Justin Jesso, like Stargazing?",suggest,songs,1,2
"suggest(name[Stairway to Heaven], publication year[1971])",Stairway to Heaven publication year 1971. Stairway to Heaven domain songs.,Stairway To Heaven 1971," Do you like any songs from 1971, like Stairway to Heaven?",suggest,songs,1,2
"suggest(name[Style], publication year[2015])",Style publication year 2015. Style domain songs.,Style 2015," Do you like any songs from 2015, such as Style?",suggest,songs,1,2
"suggest(name[About Damn Time], performer[Lizzo])",About Damn Time performer Lizzo. About Damn Time domain songs.,About Damn Time Lizzo," Are you familiar with Lizzo's music, like About Damn Time?",suggest,songs,1,2
