mr,mr_new,pseudo_mr,text,da,entity,num_hops,num_triples
"verify_attribute(name[Kobe Bryant], rating[excellent], sports teams[Los Angeles Lakers], team positions[small forward])",Kobe Bryant rating excellent. Kobe Bryant sports teams Los Angeles Lakers. Kobe Bryant team positions small forward. Kobe Bryant domain athletes.,Kobe Bryant Excellent Los Angeles Lakers Small Forward,You said you love Kobe Bryant and the Los Angeles Lakers. Is your opinion of small forwards from the Lakers the same?,verify_attribute,athletes,1,4
"verify_attribute(name[Matt Holland], rating[okay], sport[association football], num awards[0])",Matt Holland rating okay. Matt Holland sport association football. Matt Holland num awards 0. Matt Holland domain athletes.,Matt Holland Okay Association Football 0," You said Matt Holland was okay, despite having 0 awards. Do you think this is true for most association football players?",verify_attribute,athletes,1,4
"verify_attribute(name[Noah Rubin], rating[okay], team positions[N/A], awards[N/A])",Noah Rubin rating okay. Noah Rubin team positions N/A. Noah Rubin awards N/A. Noah Rubin domain athletes.,Noah Rubin Okay N/A N/A,You said that Noah Rubin was okay. Do you think that other athletes are just as okay?,verify_attribute,athletes,1,4
"verify_attribute(name[Neymar], rating[good], team positions[wing half], sport[association football])",Neymar rating good. Neymar team positions wing half. Neymar sport association football. Neymar domain athletes.,Neymar Good Wing Half Association Football,You seem to really appreciate Neymar's performance as a wing half in association football. Is your appreciation for association football players in general?,verify_attribute,athletes,1,4
"verify_attribute(name[Carlos Alcaraz], rating[okay], height[183], sports teams[N/A])",Carlos Alcaraz rating okay. Carlos Alcaraz height 183. Carlos Alcaraz sports teams N/A. Carlos Alcaraz domain athletes.,Carlos Alcaraz Okay 183 N/A,You said that Carlos Alcaraz was alright. Do you think that's how you would describe all athletes with a height of 183?,verify_attribute,athletes,1,4
"verify_attribute(name[Cristiano Ronaldo], rating[excellent], start time[2002], height[189])",Cristiano Ronaldo rating excellent. Cristiano Ronaldo start time 2002. Cristiano Ronaldo height 189. Cristiano Ronaldo domain athletes.,Cristiano Ronaldo Excellent 2002 189,You said that you love Cristiano Ronaldo since he began playing in 2002. Do you think that all athletes who are 189 cm tall and started in 2002 are also excellent?,verify_attribute,athletes,1,4
"verify_attribute(name[Carlos Alcaraz], rating[okay], height[183], num awards[0])",Carlos Alcaraz rating okay. Carlos Alcaraz height 183. Carlos Alcaraz num awards 0. Carlos Alcaraz domain athletes.,Carlos Alcaraz Okay 183 0," You said that Carlos Alcaraz was okay, considering his height of 183 and lack of awards. Do you think this is true for other athletes in the same situation?",verify_attribute,athletes,1,4
"verify_attribute(name[Kendall Gill], rating[okay], height[196], num awards[0])",Kendall Gill rating okay. Kendall Gill height 196. Kendall Gill num awards 0. Kendall Gill domain athletes.,Kendall Gill Okay 196 0,You said that Kendall Gill was okay. Do you generally think that athletes with a height of 196 cm and 0 awards are just okay?,verify_attribute,athletes,1,4
"verify_attribute(name[Ronaldo], rating[good], num awards[11], stats leader[2004 Copa América])",Ronaldo rating good. Ronaldo num awards 11. Ronaldo stats leader 2004 Copa América. Ronaldo domain athletes.,Ronaldo Good 11 2004 Copa América,You said that you think Ronaldo is good. Do you think his 11 awards and being a stats leader of 2004 Copa América make him a great athlete in general?,verify_attribute,athletes,1,4
"verify_attribute(name[Peter Lorimer], rating[okay], height[1.77], awards[N/A])",Peter Lorimer rating okay. Peter Lorimer height 1.77. Peter Lorimer awards N/A. Peter Lorimer domain athletes.,Peter Lorimer Okay 1.77 N/A,You told me that Peter Lorimer was okay. Do you think this is the case for all athletes who are 1.77m tall and have no awards?,verify_attribute,athletes,1,4
request_attribute(Athletes team positions[]),athletes team positions .,Team Positions,What position does your favorite athlete play in their team?,request_attribute,athletes,1,1
request_attribute(Athletes height[]),athletes height .,Height,What height do you think is best for an athlete?,request_attribute,athletes,1,1
request_attribute(Athletes awards[]),athletes awards .,Awards,What awards has your favorite athlete been honored with?,request_attribute,athletes,1,1
request_attribute(Athletes Sports teams[]),athletes sports teams .,Sports Teams,What sports team does your favorite athlete play for?,request_attribute,athletes,1,1
request_attribute(Athletes sport[]),athletes sport .,Sport,What sport do you have the most interest in?,request_attribute,athletes,1,1
request_attribute(Athletes place of birth[]),athletes place of birth .,Place Of Birth,Where was your favorite athlete born?,request_attribute,athletes,1,1
request(specifier[inadequate]),athletes specifier inadequate.,Inadequate,Who do you think is an inadequate athlete?,request,athletes,1,1
request(specifier[boring]),athletes specifier boring.,Boring,Who is the most boring athlete you know of?,request,athletes,1,1
request(specifier[gifted]),athletes specifier gifted.,Gifted,Who do you think is the most gifted athlete in the world?,request,athletes,1,1
request(specifier[accomplished]),athletes specifier accomplished.,Accomplished,Who is the most accomplished athlete you can think of?,request,athletes,1,1
request(specifier[Underated]),athletes specifier Underated.,Underated,Who is the most underrated athlete you know of?,request,athletes,1,1
request(specifier[seasoned]),athletes specifier seasoned.,Seasoned,Who is the most seasoned athlete you know of?,request,athletes,1,1
request(specifier[unlucky]),athletes specifier unlucky.,Unlucky,Are there any unlucky athletes who have not achieved success?,request,athletes,1,1
request(specifier[Overrated]),athletes specifier Overrated.,Overrated,Who do you think is the most overrated athlete?,request,athletes,1,1
"give_opinion(name[Venus Williams], sport[tennis], rating[okay])",Venus Williams sport tennis. Venus Williams rating okay. Venus Williams domain athletes.,Venus Williams Tennis Okay," Venus Williams is an okay tennis player in my opinion. She has achieved some success, but is not as dominant as some of her peers.",give_opinion,athletes,1,3
"give_opinion(name[Tim Thomas], sport[basketball], rating[okay])",Tim Thomas sport basketball. Tim Thomas rating okay. Tim Thomas domain athletes.,Tim Thomas Basketball Okay," Tim Thomas is an okay basketball player in my opinion. He has some talent, but he could use some improvement.",give_opinion,athletes,1,3
"give_opinion(name[Kendall Gill], sport[basketball], rating[okay])",Kendall Gill sport basketball. Kendall Gill rating okay. Kendall Gill domain athletes.,Kendall Gill Basketball Okay," Kendall Gill is an okay basketball player in my opinion. He has shown some skill, but he still has room to improve.",give_opinion,athletes,1,3
"give_opinion(name[Besart Berisha], sport[association football], rating[okay])",Besart Berisha sport association football. Besart Berisha rating okay. Besart Berisha domain athletes.,Besart Berisha Association Football Okay," Besart Berisha is an okay association football player in my opinion. He has some talent, but he still has room to improve.",give_opinion,athletes,1,3
"give_opinion(name[Larry Bird], sport[basketball], rating[good])",Larry Bird sport basketball. Larry Bird rating good. Larry Bird domain athletes.,Larry Bird Basketball Good,Larry Bird is a good basketball player in my opinion. He was a great shooter and led his teams to several championships.,give_opinion,athletes,1,3
"give_opinion(name[Ronaldo], sport[association football], rating[good])",Ronaldo sport association football. Ronaldo rating good. Ronaldo domain athletes.,Ronaldo Association Football Good,Ronaldo is a good association football player in my opinion. He has a lot of skill and is known for being an excellent goal scorer.,give_opinion,athletes,1,3
"give_opinion(name[Sammy Ameobi], sport[association football], rating[okay])",Sammy Ameobi sport association football. Sammy Ameobi rating okay. Sammy Ameobi domain athletes.,Sammy Ameobi Association Football Okay," Sammy Ameobi is an okay association football player in my opinion. He has some skills, but he could use some improvement.",give_opinion,athletes,1,3
"give_opinion(name[Nilmar], sport[association football], rating[okay])",Nilmar sport association football. Nilmar rating okay. Nilmar domain athletes.,Nilmar Association Football Okay,Nilmar is an okay association football player in my opinion. He is competent but doesn't quite stand out from the rest.,give_opinion,athletes,1,3
"give_opinion(name[Zizinho], sport[association football], rating[okay])",Zizinho sport association football. Zizinho rating okay. Zizinho domain athletes.,Zizinho Association Football Okay," Zizinho is an okay association football player in my opinion. He has some skill, but he does not stand out from the crowd.",give_opinion,athletes,1,3
"give_opinion(name[Jake Paul], sport[boxing], rating[okay])",Jake Paul sport boxing. Jake Paul rating okay. Jake Paul domain athletes.,Jake Paul Boxing Okay," Jake Paul is an okay boxer in my opinion. He has some potential, but his record does not stand out among other boxers.",give_opinion,athletes,1,3
"give_opinion(name[Dwayne Johnson], sport[professional wrestling], rating[okay])",Dwayne Johnson sport professional wrestling. Dwayne Johnson rating okay. Dwayne Johnson domain athletes.,Dwayne Johnson Professional Wrestling Okay," I believe Dwayne Johnson is an okay professional wrestler. He has some skills, but he is not one of the top wrestlers in the sport.",give_opinion,athletes,1,3
"give_opinion(name[Floyd Mayweather], sport[boxing], rating[okay])",Floyd Mayweather sport boxing. Floyd Mayweather rating okay. Floyd Mayweather domain athletes.,Floyd Mayweather Boxing Okay," Floyd Mayweather is an okay boxer in my opinion. He has some talent, but he doesn't stand out from the crowd.",give_opinion,athletes,1,3
"give_opinion(name[Ahmad Nourollahi], sport[association football], rating[okay])",Ahmad Nourollahi sport association football. Ahmad Nourollahi rating okay. Ahmad Nourollahi domain athletes.,Ahmad Nourollahi Association Football Okay," Ahmad Nourollahi is an okay association football player in my opinion. He has some skills, but he could use some improvement.",give_opinion,athletes,1,3
"give_opinion(name[Oleksandr Usyk], sport[boxing], rating[good])",Oleksandr Usyk sport boxing. Oleksandr Usyk rating good. Oleksandr Usyk domain athletes.,Oleksandr Usyk Boxing Good,Oleksandr Usyk is a good boxer in my opinion. He has shown his skill in the ring and is respected by many in the boxing community.,give_opinion,athletes,1,3
"give_opinion(name[Fredy Montero], sport[association football], rating[okay])",Fredy Montero sport association football. Fredy Montero rating okay. Fredy Montero domain athletes.,Fredy Montero Association Football Okay,Fredy Montero is an okay association football player in my opinion. He has some skill but might need some improvement.,give_opinion,athletes,1,3
"give_opinion(name[David Beckham], sport[association football], rating[good])",David Beckham sport association football. David Beckham rating good. David Beckham domain athletes.,David Beckham Association Football Good," David Beckham is a good association football player in my opinion. He has shown skill and dedication to the sport, resulting in a successful career.",give_opinion,athletes,1,3
