index,mr_new,pseudo_mr,da,text,num_hops,num_triples,LM_prob,PPL,pseudo_bleu,scores,pred,criteria,shape,,
1708,Kobe Bryant rating excellent. Kobe Bryant team positions swingman. Kobe Bryant height 198. Kobe Bryant domain athletes.,Kobe Bryant Excellent Swingman 198,verify_attribute," You told me that you love Kobe Bryant, especially since he is a swingman and 198 cm tall. Do you think that all athletes with similar attributes are as excellent as Kobe Bryant?",1,4,0.02202828374,45.39618301,2.269430914,0.7894571,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,33
1709,Hugo Dellien rating okay. Hugo Dellien team positions N/A. Hugo Dellien stats leader N/A. Hugo Dellien domain athletes.,Hugo Dellien Okay N/A N/A,verify_attribute,You said that Hugo Dellien was okay. Do you think this is true for all athletes in general?,1,4,0.01217670265,82.1240387,3.829206138,0.5227344,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,18
1710,"Ronaldo rating good. Ronaldo sports teams Brazil national football team, Cruzeiro E.C.. Ronaldo awards Italian Football Hall of Fame. Ronaldo domain athletes.","Ronaldo Good Brazil National Football Team, Cruzeiro E.C. Italian Football Hall Of Fame",verify_attribute,You said you admire Ronaldo's for his awards to the Italian Football Hall of Fame. Do you think other athletes from the Brazil national football team and Cruzeiro E.C. are as good as Ronaldo?,1,4,0.01942870229,51.47024155,12.78852255,0.8330629,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,34
1711,Joseph Yobo rating okay. Joseph Yobo sport association football. Joseph Yobo height 188. Joseph Yobo domain athletes.,Joseph Yobo Okay Association Football 188,verify_attribute,You said Joseph Yobo was 'okay'. Do you think that this applies to all association football players who are 188 cm tall?,1,4,0.008415140061,118.8334351,3.4822709,0.73258805,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,22
1712,Floyd Mayweather rating okay. Floyd Mayweather stats leader N/A. Floyd Mayweather sports teams N/A. Floyd Mayweather domain athletes.,Floyd Mayweather Okay N/A N/A,verify_attribute,You said that Floyd Mayweather was okay. Do you think that all athletes are just okay in general?,1,4,0.0191658851,52.17604065,3.829206138,0.46533135,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,18
1713,Wayne Rooney rating good. Wayne Rooney height 176. Wayne Rooney awards Bravo Award. Wayne Rooney domain athletes.,Wayne Rooney Good 176 Bravo Award,verify_attribute," I know you like Wayne Rooney, who is 176 cm tall and has won the Bravo Award. Do you think that other athletes of similar stature and awards are also good?",1,4,0.01585846245,63.05781555,3.255377601,0.7058764,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,31
1714,Robert Lewandowski rating good. Robert Lewandowski sports teams FC Barcelona. Robert Lewandowski start time 2006. Robert Lewandowski domain athletes.,Robert Lewandowski Good Fc Barcelona 2006,verify_attribute,You seem to like Robert Lewandowski's performance with FC Barcelona since 2006. Do you think he is a great player for any team he is on?,1,4,0.02407012053,41.54528427,1.757423916,0.7874577,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,26
1715,Yari Verschaeren rating okay. Yari Verschaeren team positions midfielder. Yari Verschaeren num awards 0. Yari Verschaeren domain athletes.,Yari Verschaeren Okay Midfielder 0,verify_attribute,You said that Yari Verschaeren is okay despite him having no awards. Do you think that other midfielders are also just okay?,1,4,0.006237201132,160.3283234,3.146586962,0.68353885,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,22
1716,Cristiano Ronaldo rating excellent. Cristiano Ronaldo sport association football. Cristiano Ronaldo start time 2002. Cristiano Ronaldo domain athletes.,Cristiano Ronaldo Excellent Association Football 2002,verify_attribute,I know you love Cristiano Ronaldo since he started playing in 2002. Do you have a similar opinion about other association football players from that time?,1,4,0.02273069189,43.9933815,2.955622942,0.713685,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,26
1717,Magic Johnson rating excellent. Magic Johnson awards NBA All-Star Game Kobe Bryant Most Valuable Player Award. Magic Johnson stats leader 1992 NBA All-Star Game. Magic Johnson domain athletes.,Magic Johnson Excellent Nba All-Star Game Kobe Bryant Most Valuable Player Award 1992 Nba All-Star Game,verify_attribute,You said that Magic Johnson was excellent and won the NBA All-Star Game Kobe Bryant Most Valuable Player Award and was the stats leader in the 1992 NBA All-Star Game. Do you think he is one of the greatest athletes of all time?,1,4,0.05782235987,17.29434776,17.70031703,0.91701394,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,43
1718,Floyd Mayweather rating okay. Floyd Mayweather sport boxing. Floyd Mayweather num awards 2. Floyd Mayweather domain athletes.,Floyd Mayweather Okay Boxing 2,verify_attribute,You told me that Floyd Mayweather is okay despite his two awards. Do you think that most boxers with two awards are just okay?,1,4,0.01760821796,56.79166412,2.889161996,0.61198115,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,24
1719,LeBron James rating excellent. LeBron James height 206. LeBron James start time 2003. LeBron James domain athletes.,Lebron James Excellent 206 2003,verify_attribute," You said you love LeBron James, who is 206 cm tall and started playing in 2003. Do you think all tall athletes who started in 2003 are excellent?",1,4,0.01347198775,74.22809601,1.578430905,0.6953484,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,28
1720,Jake Paul rating okay. Jake Paul awards Silver Play Button. Jake Paul team positions N/A. Jake Paul domain athletes.,Jake Paul Okay Silver Play Button N/A,verify_attribute,You said that Jake Paul was okay. Is that how you feel about athletes who have won the Silver Play Button?,1,4,0.009092776469,109.9774094,7.707532489,0.6734244,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,21
1721,Conor Washington rating okay. Conor Washington team positions forward. Conor Washington num awards 0. Conor Washington domain athletes.,Conor Washington Okay Forward 0,verify_attribute,You said that Conor Washington was okay despite not having any awards. Do you think this applies to other forwards as well?,1,4,0.01218908179,82.04063416,3.146586962,0.62328434,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,22
1722,Hugo Dellien rating okay. Hugo Dellien stats leader N/A. Hugo Dellien start time 1980. Hugo Dellien domain athletes.,Hugo Dellien Okay N/A 1980,verify_attribute,You said that Hugo Dellien was okay. Is that how you would describe all athletes who started competing in 1980?,1,4,0.007022139627,142.4067383,3.8229747,0.66228724,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,20
1723,Billy Vunipola rating okay. Billy Vunipola stats leader N/A. Billy Vunipola num awards 0. Billy Vunipola domain athletes.,Billy Vunipola Okay N/A 0,verify_attribute," You said that Billy Vunipola was okay, even though he hasn't been a stats leader or won any awards. Do you think that is typical for athletes in general?",1,4,0.02347067146,42.6063652,2.319942767,0.50005347,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,29
1724,"O. J. Simpson rating okay. O. J. Simpson start time 1969. O. J. Simpson sports teams Buffalo Bills, USC Trojans football. O. J. Simpson domain athletes.","O. J. Simpson Okay 1969 Buffalo Bills, Usc Trojans Football",verify_attribute,You said that O. J. Simpson was alright. Do you think that applies to all athletes who played for Buffalo Bills and USC Trojans football in 1969?,1,4,0.02667250833,37.49178696,13.75090231,0.80532396,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,27
1725,Anthony Joshua rating okay. Anthony Joshua sports teams N/A. Anthony Joshua awards Member of the Order of the British Empire. Anthony Joshua domain athletes.,Anthony Joshua Okay N/A Member Of The Order Of The British Empire,verify_attribute,You said that Anthony Joshua is okay. Do you think that most athletes who have been awarded the Member of the Order of the British Empire are just okay?,1,4,0.02758576275,36.25058365,3.754162526,0.7194339,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,29
1726,John Kirwan rating okay. John Kirwan awards Knight Companion of the New Zealand Order of Merit. John Kirwan team positions winger. John Kirwan domain athletes.,John Kirwan Okay Knight Companion Of The New Zealand Order Of Merit Winger,verify_attribute,You said that John Kirwan was okay. Does that opinion extend to other wingers who have received a Knight Companion of the New Zealand Order of Merit?,1,4,0.009457976112,105.7308655,7.278748445,0.8731341,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,27
1727,Neymar rating good. Neymar sports teams Paris Saint-Germain F.C.. Neymar sport association football. Neymar domain athletes.,Neymar Good Paris Saint-Germain F.C. Association Football,verify_attribute,You said that you think Neymar is good. Do you think that's true of all association football players who play for Paris Saint-Germain F.C.?,1,4,0.03766193278,26.55200958,16.47551646,0.80752164,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,24
1728,Venus Williams rating okay. Venus Williams height 185. Venus Williams num awards 3. Venus Williams domain athletes.,Venus Williams Okay 185 3,verify_attribute,You said Venus Williams was alright. Do you think that athletes with a height of 185 cm and 3 awards are all just okay?,1,4,0.006107848029,163.7237854,3.435812002,0.669349,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,24
1729,Ime Udoka rating okay. Ime Udoka start time 2000. Ime Udoka awards N/A. Ime Udoka domain athletes.,Ime Udoka Okay 2000 N/A,verify_attribute,You said that Ime Udoka was only okay when he started playing in 2000. Is that a fair assessment for other atheletes from the same time period?,1,4,0.01205555644,82.94930267,2.847964238,0.5809169,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,27
1730,Kobe Bryant rating excellent. Kobe Bryant sports teams Los Angeles Lakers. Kobe Bryant team positions small forward. Kobe Bryant domain athletes.,Kobe Bryant Excellent Los Angeles Lakers Small Forward,verify_attribute,You said you love Kobe Bryant and the Los Angeles Lakers. Is your opinion of small forwards from the Lakers the same?,1,4,0.02692709836,37.13731003,7.364106362,0.83311117,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,22
1731,Matt Holland rating okay. Matt Holland sport association football. Matt Holland num awards 0. Matt Holland domain athletes.,Matt Holland Okay Association Football 0,verify_attribute," You said Matt Holland was okay, despite having 0 awards. Do you think this is true for most association football players?",1,4,0.006775197047,147.5971832,3.4822709,0.7145631,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,21
1732,Noah Rubin rating okay. Noah Rubin team positions N/A. Noah Rubin awards N/A. Noah Rubin domain athletes.,Noah Rubin Okay N/A N/A,verify_attribute,You said that Noah Rubin was okay. Do you think that other athletes are just as okay?,1,4,0.01210461583,82.6131134,4.048892532,0.5364239,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,17
1733,Neymar rating good. Neymar team positions wing half. Neymar sport association football. Neymar domain athletes.,Neymar Good Wing Half Association Football,verify_attribute,You seem to really appreciate Neymar's performance as a wing half in association football. Is your appreciation for association football players in general?,1,4,0.005485138836,182.310791,0,0.73945034,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,23
1734,Carlos Alcaraz rating okay. Carlos Alcaraz height 183. Carlos Alcaraz sports teams N/A. Carlos Alcaraz domain athletes.,Carlos Alcaraz Okay 183 N/A,verify_attribute,You said that Carlos Alcaraz was alright. Do you think that's how you would describe all athletes with a height of 183?,1,4,0.01424077417,70.22090149,3.4822709,0.659417,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,22
1735,Cristiano Ronaldo rating excellent. Cristiano Ronaldo start time 2002. Cristiano Ronaldo height 189. Cristiano Ronaldo domain athletes.,Cristiano Ronaldo Excellent 2002 189,verify_attribute,You said that you love Cristiano Ronaldo since he began playing in 2002. Do you think that all athletes who are 189 cm tall and started in 2002 are also excellent?,1,4,0.01910204141,52.35042572,2.671196176,0.7141094,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,31
1736,Carlos Alcaraz rating okay. Carlos Alcaraz height 183. Carlos Alcaraz num awards 0. Carlos Alcaraz domain athletes.,Carlos Alcaraz Okay 183 0,verify_attribute," You said that Carlos Alcaraz was okay, considering his height of 183 and lack of awards. Do you think this is true for other athletes in the same situation?",1,4,0.02067821197,48.36008072,2.567438715,0.6189734,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,29
1737,Kendall Gill rating okay. Kendall Gill height 196. Kendall Gill num awards 0. Kendall Gill domain athletes.,Kendall Gill Okay 196 0,verify_attribute,You said that Kendall Gill was okay. Do you generally think that athletes with a height of 196 cm and 0 awards are just okay?,1,4,0.004591437644,217.7967072,3.300809119,0.7006308,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,25
1738,Ronaldo rating good. Ronaldo num awards 11. Ronaldo stats leader 2004 Copa América. Ronaldo domain athletes.,Ronaldo Good 11 2004 Copa América,verify_attribute,You said that you think Ronaldo is good. Do you think his 11 awards and being a stats leader of 2004 Copa América make him a great athlete in general?,1,4,0.01366844978,73.16118622,4.906081629,0.7051402,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,30
1739,Peter Lorimer rating okay. Peter Lorimer height 1.77. Peter Lorimer awards N/A. Peter Lorimer domain athletes.,Peter Lorimer Okay 1.77 N/A,verify_attribute,You told me that Peter Lorimer was okay. Do you think this is the case for all athletes who are 1.77m tall and have no awards?,1,4,0.01560098277,64.098526,2.670706812,0.64114386,verify_attribute,match_scores,(X (X) (X) (X) (X)),1,26
